180 kVp X-ray spectrum data of 12 degree tunsten target with 0.8 mmAl permanent filteration
Energy(keV),Fluence (cm⁻² keV⁻¹)
126.6, 2023229.03
126.7, 2018398.12
126.8, 2013573.855
126.9, 2008756.047
127.0, 2003945.583
127.1, 1999141.153
127.2, 1994324.419
127.3, 1989512.548
127.4, 1984707.823
127.5, 1979915.067
127.6, 1975129.859
127.7, 1970349.61
127.8, 1965595.165
127.9, 1960839.641
128.0, 1956089.013
128.1, 1951343.222
128.2, 1946603.715
128.3, 1941870.548
128.4, 1937139.848
128.5, 1932414.676
128.6, 1927695.606
128.7, 1922981.625
128.8, 1918272.731
128.9, 1913568.922
129.0, 1908851.234
129.1, 1904139.891
129.2, 1899437.673
129.3, 1894744.986
129.4, 1890059.026
129.5, 1885378.044
129.6, 1880723.432
129.7, 1876069.634
129.8, 1871420.549
129.9, 1866776.153
130.0, 1862137.821
130.1, 1857502.753
130.2, 1852870.975
130.3, 1848244.206
130.4, 1843622.442
130.5, 1839005.683
130.6, 1834393.926
130.7, 1829785.796
130.8, 1825165.308
130.9, 1820551.432
131.0, 1815951.394
131.1, 1811359.375
131.2, 1806773.986
131.3, 1802193.941
131.4, 1797637.291
131.5, 1793079.408
131.6, 1788526.799
131.7, 1783980.156
131.8, 1779438.201
131.9, 1774896.907
132.0, 1770359.46
132.1, 1765826.708
132.2, 1761298.647
132.3, 1756776.229
132.4, 1752259.452
132.5, 1747745.393
132.6, 1743221.389
132.7, 1738706.365
132.8, 1734199.922
132.9, 1729699.842
133.0, 1725205.993
133.1, 1720717.928
133.2, 1716252.749
133.3, 1711786.223
133.4, 1707324.916
133.5, 1702868.25
133.6, 1698415.79
133.7, 1693964.889
133.8, 1689518.488
133.9, 1685077.038
134.0, 1680641.136
134.1, 1676209.728
134.2, 1671782.812
134.3, 1667355.752
134.4, 1662920.634
134.5, 1658496.246
134.6, 1654077.995
134.7, 1649666.8
134.8, 1645261.601
134.9, 1640861.784
135.0, 1636483.685
135.1, 1632105.669
135.2, 1627732.233
135.3, 1623362.812
135.4, 1618997.892
135.5, 1614633.56
135.6, 1610273.533
135.7, 1605917.808
135.8, 1601566.384
135.9, 1597219.26
136.0, 1592876.433
136.1, 1588531.877
136.2, 1584184.693
136.3, 1579845.385
136.4, 1575511.85
136.5, 1571184.065
136.6, 1566861.972
136.7, 1562545.476
136.8, 1558250.448
136.9, 1553955.611
137.0, 1549664.927
137.1, 1545378.394
137.2, 1541094.392
137.3, 1536811.859
137.4, 1532533.76
137.5, 1528260.092
137.6, 1523990.853
137.7, 1519726.654
137.8, 1515467.494
137.9, 1511205.985
138.0, 1506944.026
138.1, 1502687.925
138.2, 1498437.753
138.3, 1494194.583
138.4, 1489957.253
138.5, 1485726.513
138.6, 1481515.849
138.7, 1477303.693
138.8, 1473095.193
138.9, 1468890.347
139.0, 1464686.763
139.1, 1460485.014
139.2, 1456287.401
139.3, 1452094.574
139.4, 1447905.834
139.5, 1443721.028
139.6, 1439540.154
139.7, 1435358.581
139.8, 1431175.621
139.9, 1426997.954
140.0, 1422825.062
140.1, 1418656.955
140.2, 1414494.584
140.3, 1410339.058
140.4, 1406201.565
140.5, 1402062.525
140.6, 1397927.039
140.7, 1393795.106
140.8, 1389664.4
140.9, 1385536.377
141.0, 1381412.404
141.1, 1377292.613
141.2, 1373177.471
141.3, 1369066.152
141.4, 1364959.809
141.5, 1360850.758
141.6, 1356740.153
141.7, 1352634.738
141.8, 1348534.511
141.9, 1344439.725
142.0, 1340351.158
142.1, 1336268.715
142.2, 1332203.385
142.3, 1328136.884
142.4, 1324074.007
142.5, 1320014.414
142.6, 1315955.433
142.7, 1311899.702
142.8, 1307847.53
142.9, 1303798.917
143.0, 1299753.862
143.1, 1295712.364
143.2, 1291678.23
143.3, 1287637.331
143.4, 1283596.233
143.5, 1279560.031
143.6, 1275528.853
143.7, 1271503.745
143.8, 1267483.759
143.9, 1263470.52
144.0, 1259473.742
144.1, 1255475.585
144.2, 1251480.8
144.3, 1247488.912
144.4, 1243496.269
144.5, 1239507.059
144.6, 1235521.283
144.7, 1231538.939
144.8, 1227560.027
144.9, 1223586.281
145.0, 1219619.199
145.1, 1215642.944
145.2, 1211667.942
145.3, 1207697.677
145.4, 1203734.207
145.5, 1199775.465
145.6, 1195821.446
145.7, 1191873.825
145.8, 1187941.573
145.9, 1184007.56
146.0, 1180076.408
146.1, 1176146.977
146.2, 1172217.34
146.3, 1168290.836
146.4, 1164367.464
146.5, 1160447.321
146.6, 1156530.532
146.7, 1152620.735
146.8, 1148714.691
146.9, 1144798.494
147.0, 1140884.953
147.1, 1136977.065
147.2, 1133073.72
147.3, 1129174.779
147.4, 1125280.345
147.5, 1121392.598
147.6, 1117519.071
147.7, 1113643.594
147.8, 1109770.887
147.9, 1105899.041
148.0, 1102027.73
148.1, 1098159.46
148.2, 1094294.496
148.3, 1090432.713
148.4, 1086575.85
148.5, 1082724.843
148.6, 1078876.867
148.7, 1075017.109
148.8, 1071162.3
148.9, 1067312.062
149.0, 1063466.15
149.1, 1059624.87
149.2, 1055787.871
149.3, 1051957.545
149.4, 1048141.133
149.5, 1044323.219
149.6, 1040507.924
149.7, 1036692.623
149.8, 1032878.547
149.9, 1029067.902
150.0, 1025258.808
150.1, 1021450.952
150.2, 1017649.714
150.3, 1013851.757
150.4, 1010055.953
150.5, 1006250.776
150.6, 1002450.271
150.7, 998654.3753
150.8, 994862.7514
150.9, 991075.3554
151.0, 987292.1566
151.1, 983515.8138
151.2, 979751.9182
151.3, 975986.3323
151.4, 972223.281
151.5, 968460.0166
151.6, 964699.1619
151.7, 960941.099
151.8, 957185.828
151.9, 953435.006
152.0, 949688.7686
152.1, 945945.3192
152.2, 942203.4858
152.3, 938454.2686
152.4, 934709.0628
152.5, 930967.7339
152.6, 927230.2801
152.7, 923496.6994
152.8, 919766.9324
152.9, 916043.8125
153.0, 912331.8277
153.1, 908618.4003
153.2, 904907.6999
153.3, 901195.5472
153.4, 897485.818
153.5, 893778.5954
153.6, 890073.9426
153.7, 886374.8593
153.8, 882678.2814
153.9, 878985.2042
154.0, 875292.6001
154.1, 871593.5393
154.2, 867897.9856
154.3, 864205.9379
154.4, 860517.395
154.5, 856832.3559
154.6, 853150.746
154.7, 849475.5215
154.8, 845809.9491
154.9, 842143.7476
155.0, 838479.0192
155.1, 834813.1878
155.2, 831149.713
155.3, 827488.5951
155.4, 823831.4037
155.5, 820177.9447
155.6, 816527.8014
155.7, 812880.9489
155.8, 809232.6621
155.9, 805579.6459
156.0, 801929.8934
156.1, 798283.4032
156.2, 794640.1738
156.3, 791000.2038
156.4, 787363.4154
156.5, 783733.1706
156.6, 780111.835
156.7, 776489.2732
156.8, 772867.1836
156.9, 769244.4834
157.0, 765623.8183
157.1, 762005.488
157.2, 758391.873
157.3, 754780.7768
157.4, 751172.8405
157.5, 747566.9454
157.6, 743958.7369
157.7, 740347.1431
157.8, 736738.4202
157.9, 733132.5691
158.0, 729529.5903
158.1, 725929.4845
158.2, 722332.8726
158.3, 718742.3448
158.4, 715158.9042
158.5, 711574.3956
158.6, 707989.5151
158.7, 704404.591
158.8, 700821.9422
158.9, 697242.5593
159.0, 693666.1131
159.1, 690092.8037
159.2, 686521.3263
159.3, 682951.683
159.4, 679379.1373
159.5, 675804.4343
159.6, 672232.3086
159.7, 668662.7608
159.8, 665095.8896
159.9, 661532.4794
160.0, 657971.6052
160.1, 654416.2869
160.2, 650866.9386
160.3, 647316.857
160.4, 643766.056
160.5, 640216.0031
160.6, 636668.0241
160.7, 633123.4728
160.8, 629582.1584
160.9, 626042.5925
161.0, 622504.7791
161.1, 618968.722
161.2, 615429.493
161.3, 611889.2626
161.4, 608351.4522
161.5, 604816.527
161.6, 601284.5917
161.7, 597755.0828
161.8, 594227.9964
161.9, 590706.2748
162.0, 587189.5819
162.1, 583672.4909
162.2, 580153.8008
162.3, 576636.447
162.4, 573121.9799
162.5, 569611.3969
162.6, 566102.6006
162.7, 562595.5949
162.8, 559090.3838
162.9, 555586.9712
163.0, 552080.4251
163.1, 548573.9481
163.2, 545070.6998
163.3, 541570.0437
163.4, 538071.7696
163.5, 534575.8802
163.6, 531082.4206
163.7, 527594.2012
163.8, 524110.2242
163.9, 520626.1303
164.0, 517140.1981
164.1, 513656.2147
164.2, 510176.2784
164.3, 506698.157
164.4, 503221.6921
164.5, 499746.8928
164.6, 496273.7677
164.7, 492802.3259
164.8, 489327.9818
164.9, 485855.3464
165.0, 482384.903
165.1, 478916.6594
165.2, 475450.6232
165.3, 471986.8022
165.4, 468525.3076
165.5, 465068.773
165.6, 461615.6835
165.7, 458162.7367
165.8, 454709.1766
165.9, 451259.7635
166.0, 447812.9742
166.1, 444368.308
166.2, 440925.7753
166.3, 437485.386
166.4, 434047.1503
166.5, 430611.4701
166.6, 427173.9744
166.7, 423738.3805
166.8, 420305.3782
166.9, 416874.9766
167.0, 413447.1845
167.1, 410022.0109
167.2, 406599.6414
167.3, 403182.4716
167.4, 399768.4665
167.5, 396355.1128
167.6, 392943.8485
167.7, 389536.213
167.8, 386131.3406
167.9, 382729.2412
168.0, 379329.9246
168.1, 375933.4005
168.2, 372539.6784
168.3, 369148.768
168.4, 365756.8674
168.5, 362367.9476
168.6, 358982.1828
168.7, 355599.5816
168.8, 352220.1527
168.9, 348843.9047
169.0, 345471.1068
169.1, 342103.8587
169.2, 338740.0384
169.3, 335378.9231
169.4, 332020.9917
169.5, 328666.7325
169.6, 325316.1324
169.7, 321969.2127
169.8, 318625.9949
169.9, 315286.4998
170.0, 311950.7487
170.1, 308618.611
170.2, 305287.5057
170.3, 301960.4377
170.4, 298637.4272
170.5, 295318.494
170.6, 292003.6579
170.7, 288692.9388
170.8, 285386.7093
170.9, 282086.7295
171.0, 278791.7886
171.1, 275500.5196
171.2, 272212.7236
171.3, 268929.1331
171.4, 265649.7985
171.5, 262374.7702
171.6, 259104.0978
171.7, 255837.8312
171.8, 252576.0196
171.9, 249318.4393
172.0, 246063.8209
172.1, 242813.9531
172.2, 239568.8839
172.3, 236328.6611
172.4, 233093.3324
172.5, 229862.9451
172.6, 226637.9985
172.7, 223419.8844
172.8, 220209.5081
172.9, 217006.0062
173.0, 213807.6398
173.1, 210614.6926
173.2, 207427.3207
173.3, 204245.6793
173.4, 201069.9231
173.5, 197900.2058
173.6, 194736.6806
173.7, 191579.2915
173.8, 188427.7438
173.9, 185282.9123
174.0, 182144.947
174.1, 179013.9974
174.2, 175890.2122
174.3, 172773.7392
174.4, 169665.2766
174.5, 166565.8767
174.6, 163491.7762
174.7, 160437.4065
174.8, 157382.5547
174.9, 154328.0293
175.0, 151274.6139
175.1, 148223.1122
175.2, 145174.3434
175.3, 142129.1018
175.4, 139088.178
175.5, 136052.3801
175.6, 133022.5118
175.7, 129999.3073
175.8, 126983.5433
175.9, 123975.9933
176.0, 120977.427
176.1, 117988.6111
176.2, 115010.9572
176.3, 112045.6726
176.4, 109187.9018
176.5, 106405.5771
176.6, 103591.8013
176.7, 100750.5695
176.8, 97885.85998
176.9, 95001.63339
177.0, 92101.83347
177.1, 89190.38682
177.2, 86271.20305
177.3, 83348.56135
177.4, 80426.4564
177.5, 77508.16984
177.6, 74597.54409
177.7, 71698.40497
177.8, 68814.5617
177.9, 65949.807
178.0, 63108.65529
178.1, 60294.84999
178.2, 57662.1268
178.3, 55096.00642
178.4, 52406.72004
178.5, 49601.11151
178.6, 46685.99553
178.7, 43668.15771
178.8, 40554.35474
178.9, 37351.31449
179.0, 34065.73613
179.1, 30704.68681
179.2, 27274.66816
179.3, 23781.85082
179.4, 20232.82068
179.5, 16634.13555
179.6, 12992.32523
179.7, 9313.891672
179.8, 5605.4002
179.9, 1873.101767
180.0, 0.00000
