140 kVp X-ray spectrum data of 12 degree tunsten target with 0.8 mmAl permanent filteration
Energy(keV),Fluence (cm⁻² keV⁻¹)
126.6, 631429.7075
126.7, 626553.0641
126.8, 621656.3488
126.9, 616760.5294
127.0, 611869.0409
127.1, 606981.893
127.2, 602099.097
127.3, 597218.0059
127.4, 592362.278
127.5, 587497.0407
127.6, 582628.9473
127.7, 577769.6764
127.8, 572912.3567
127.9, 568056.3137
128.0, 563201.5758
128.1, 558348.1709
128.2, 553472.7936
128.3, 548599.8087
128.4, 543730.8122
128.5, 538865.8259
128.6, 534004.8717
128.7, 529145.6652
128.8, 524311.1269
128.9, 519466.749
129.0, 514624.3044
129.1, 509788.5942
129.2, 504954.7206
129.3, 500122.7137
129.4, 495292.6033
129.5, 490464.151
129.6, 485613.3599
129.7, 480767.1034
129.8, 475925.405
129.9, 471088.2883
130.0, 466255.7763
130.1, 461425.9469
130.2, 456620.7612
130.3, 451806.0492
130.4, 446998.7609
130.5, 442195.465
130.6, 437395.0528
130.7, 432597.5477
130.8, 427802.9729
130.9, 423009.3136
131.0, 418196.556
131.1, 413389.3112
131.2, 408587.5963
131.3, 403791.4282
131.4, 399000.8237
131.5, 394214.2232
131.6, 389452.9144
131.7, 384685.3365
131.8, 379925.2998
131.9, 375169.0823
132.0, 370416.7277
132.1, 365668.2797
132.2, 360923.7813
132.3, 356179.5222
132.4, 351419.4512
132.5, 346665.9272
132.6, 341918.9869
132.7, 337178.6666
132.8, 332445.0025
132.9, 327716.8278
133.0, 323015.8677
133.1, 318310.8586
133.2, 313611.3467
133.3, 308915.7612
133.4, 304224.213
133.5, 299536.8122
133.6, 294853.6682
133.7, 290169.4928
133.8, 285472.1351
133.9, 280781.7795
134.0, 276098.5275
134.1, 271422.4801
134.2, 266753.7373
134.3, 262091.5689
134.4, 257460.2648
134.5, 252830.825
134.6, 248205.6738
134.7, 243585.1874
134.8, 238969.74
134.9, 234359.7035
135.0, 229755.4475
135.1, 225150.4227
135.2, 220536.4974
135.3, 215931.8031
135.4, 211336.6958
135.5, 206751.5296
135.6, 202176.6567
135.7, 197611.9695
135.8, 193103.0416
135.9, 188607.1081
136.0, 184104.5293
136.1, 179597.1726
136.2, 175086.8946
136.3, 170575.5422
136.4, 166064.9517
136.5, 161548.6175
136.6, 157023.4309
136.7, 152506.7396
136.8, 148000.3348
136.9, 143505.9982
137.0, 139025.5016
137.1, 134560.5119
137.2, 130256.2927
137.3, 126024.4687
137.4, 121733.2948
137.5, 117391.6214
137.6, 113008.2508
137.7, 108591.9372
137.8, 104151.3875
137.9, 99685.63353
138.0, 95201.73566
138.1, 90721.64983
138.2, 86253.89067
138.3, 81806.92654
138.4, 77389.17976
138.5, 73009.28232
138.6, 68875.01864
138.7, 64761.8322
138.8, 60436.03339
138.9, 55912.02073
139.0, 51204.11561
139.1, 46326.56264
139.2, 41293.53008
139.3, 36114.39027
139.4, 30805.34672
139.5, 25385.78506
139.6, 19869.56612
139.7, 14270.47636
139.8, 8602.228363
139.9, 2878.489227
140.0, 0.00000
